,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys,watchCd,url,runtime
1876,20191785,UFO 스케치,UFO Sketch,20210304,한국,6,스튜디오8,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210225_292%2F1614228206718j9AkY_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,83.0
1877,20198996,여름날,Days in a Summer,20200820,한국,5,오전필름,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210813_77%2F1628840054749RTKQo_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,82.0
1878,20050015,태풍태양,The Aggressives,20050602,한국,5,필름매니아(주),12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_169%2F13245601714876lXlu_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,107.0
1879,20040612,신부수업,"Love, So Divine",20040805,한국,5,기획시대(주),12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_262%2F1324563538445QUOvS_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
1880,20030077,역전에 산다,Reversal Of Fortune,20030613,한국,7,에이원시네마(주),15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_261%2F1324557258935PNROH_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
1881,20120104,가시꽃,Fatal,20130822,한국,5,디케이필름프로덕션,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170502_15%2F1493702412146n2diI_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,103.0
1882,20010093,턴잇업,Turn It Up,20020216,한국,5,(주)팜엔터테인먼트,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_234%2F132447629201363Gbq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,89.0
1883,20217898,"2021 스웨그 에이지 : 외쳐, 조선!","2021 Swag Age: Shout Out, Joseon!",20210513,한국,20,(주)피엘종합기획,12,,144.0
1884,20196773,남매의 여름밤,Moving On,20200820,한국,5,오누필름,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20200721_100%2F1595307510654a6eNC_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,104.0
1885,20162442,청년경찰,Midnight Runners,20170809,한국,0,(주)무비락,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170814_131%2F1502673994742txsKh_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,108.0
1886,20111004,다슬이,Lovable,20111124,한국,5,더리얼오지픽쳐스,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111224_256%2F1324653772822TWcFp_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,86.0
1887,20202584,"구라, 베토벤","Fake, Beethoven",20210225,한국,17,(주)오씨네,15,,101.0
1888,20190505,리메인,Remain,20200827,한국,5,리메인프로덕션,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20181121_79%2F1542792475067O3qMw_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,98.0
1889,20196781,우리를 갈라놓는 것들,Things That Do Us Part,20191128,한국,6,반달,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20191112_56%2F1573537001785R6V2N_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,99.0
1890,20183072,어멍,Eomung,20191121,한국,5,(주)로드픽쳐스,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20191113_263%2F1573630100944gw6au_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1891,20088318,배꼽,Horny Family,20130117,한국,12,(주)태원엔터테인먼트,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20130114_54%2F1358132171374FqvC3_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,88.0
1892,20070168,경의선,The Railroad,20070510,한국,5,민영화사,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120130_5%2F1327893209887gdpKo_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,107.0
1893,20040658,썸,Some,20041022,한국,10,씨앤필름(주),15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_259%2F1324558098774mKiMX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,118.0
1894,20020280,하얀방,Unborn But Forgotten,20021114,한국,8,(주)유시네마,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_229%2F1324530899578N2cdn_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
1895,20090007,3인조,Trio,19970524,한국,0,(주)씨네이천,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_63%2F13245590848570B4Rz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
1896,20186645,밤의 문이 열린다,Ghost Walk,20190815,한국,3,영화사 리듬앤블루스,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20190730_262%2F1564452902222OuteF_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,89.0
1897,20216843,턴: 더 스트릿,Turn:The Street,20210331,한국,5,(주)26컴퍼니,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210308_204%2F16151690232671pLCj_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,87.0
1898,20150964,조작된 도시,Fabricated City,20170209,한국,4,(주)티피에스컴퍼니,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170206_87%2F1486347556947SbfPd_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,126.0
1899,20081369,슬리핑 뷰티,Sleeping Beauty,20081023,한국,5,(주)타임스토리 필름앤북스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120413_244%2F1334311619481dlUdE_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,109.0
1900,20134606,윤희,Yoon hee,20140109,한국,5,굿픽처스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20131205_115%2F1386225731600pfn3Q_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,89.0
1901,20020213,폰,The Phone,20020726,한국,8,(주)토일렛픽쳐스,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210729_140%2F1627546489181qh9aG_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,104.0
1902,20010003,꽃섬,Flower Island,20011123,한국,5,씨앤필름(주),19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170202_10%2F14860254385470ksvY_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,114.0
1903,19990058,구멍,Black Hole,20000304,한국,5,시네락픽처스(주),19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_39%2F13246191422429BLp4_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
1904,20196800,루비,Ruby,20200730,한국,5,후앤유아츠(주),12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220509_157%2F165206008037939Rws_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,70.0
1905,20182781,아버지를 찾아서,Little My Giant,20180412,한국,6,(주)스위시,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20180326_164%2F1522041925409qwObv_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,83.0
1906,19910101,조금만 참아줘요,Please Wait A Little More,19911012,한국,5,(주)삼도필림,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_39%2F1323671952404l8SD1_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,87.0
1907,19880022,독불장군,A Self-Righteous Man,19880409,한국,5,삼진필림,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_149%2F1323671715819rfKrS_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,102.0
1908,19860075,가을장미,Autumn Rose,19861101,한국,5,대영영화주식회사,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120802_125%2F1343871798711snbaT_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1909,19860072,밤의 요정,Fairy Of The Night,19861025,한국,5,신한영화(주),19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_276%2F1324470283171HatNg_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1910,19850048,미녀공동묘지,Cemetery Of Beautiful Women,19850713,한국,8,합동영화(주),19,,90.0
1911,19840032,밤이 무너질 때,When Night Collapses,19840419,한국,5,(주)우진필림,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_244%2F1324028871754cc19W_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1912,19830080,땜장이 아내,Tinker Wife,19831008,한국,5,세경진흥(주),19,,95.0
1913,19830017,안개마을,Village in the Mist,19830212,한국,5,(주)화천공사,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20130109_182%2F1357701572561FufF2_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,93.0
1914,19820049,사랑의 노예,Slave Of Love,19820704,한국,5,한림영화,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20161229_150%2F1483000504018EvFXB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,87.0
1915,19810009,흡혈귀 야녀,The Female Vampire Of The Night,19810509,한국,8,한진흥업주식회사,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_203%2F1324448170695LPBnK_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,86.0
1916,19800037,월녀의 한,Wal-Nyo'S Grudge,19800614,한국,8,한진흥업주식회사,12,,90.0
1917,19800014,협객 시라소니2,Hitman Sirasoni Part,19800308,한국,0,(주)동협상사,19,,87.0
1918,19790072,순자야,My Love Sun-Ja,19791216,한국,5,한진흥업주식회사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_60%2F1324451840406Wb0nU_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
1919,19790070,돛대도 아니달고,The Ship With No Sail,19791208,한국,5,한진흥업주식회사,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_201%2F1324472608735jGeLH_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
1920,19790069,사문의 승객,A Guest At The Temple,19791208,한국,5,한진흥업주식회사,12,,92.0
1921,19790021,전우가 남긴 한마디,The Last Words From A Comrade In Arms,19790420,한국,11,한진흥업주식회사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_77%2F1324446511093kJyVH_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
1922,19790023,호국팔만대장경,The Tripitaka Koreana,19790503,한국,5,한진흥업주식회사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_283%2F1324448978630gemty_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,128.0
1923,19780027,체험,Experience,19780615,한국,5,연방영화(주) ,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_287%2F1324497789485FIqOb_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
1924,19770047,충열도,A Patriotic Family,19770904,한국,2,(주)화천공사,12,,115.0
1925,19770015,흑도,The Treasure Regained,19770319,한국,2,남아진흥,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_217%2F1323674856184Rndej_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
1926,19770014,몸부림,Struggling,19770319,한국,5,(주)동아수출공사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20190523_74%2F15585787239609jTVP_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,80.0
1927,19730092,대결투,The Great Duel,19730223,한국,0,안양,15,,75.0
1928,20070545,열한번째 엄마,My 11th Mother,20071129,한국,5,(주)씨스타픽쳐스,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_12%2F1324562099485uJlVn_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,106.0
1929,20142221,경계,Fluid Boundaries,20160630,한국,6,푸른영상,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160530_141%2F1464597859076bGX08_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,87.0
1930,20070560,경계,Desert Dream,20071108,한국,5,(주)지이십일엠,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160530_141%2F1464597859076bGX08_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,123.0
1931,20179123,어둔 밤,Behind the Dark Night,20180906,한국,0,풋메이드 픽쳐스,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20180816_204%2F1534386020354J4pit_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,112.0
1932,20217123,복지식당,Awoke,20220414,한국,5,제주에스엘(주),12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220321_169%2F1647825241271MNJ8E_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
1933,20030413,목포는 항구다,"Mokpo, Gangster’s Paradise",20040220,한국,5,기획시대(주),15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_209%2F1324506098766WXErd_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
1934,20100019,여행,The Trip,20100520,한국,5,(주)디앤디미디어,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_33%2F1324614430650u734E_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,147.0
1935,20120107,내가 고백을 하면,The Winter of the Year Was Warm,20121115,한국,1,(주)영화사 조제,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20121023_292%2F1350983940450yIgr2_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
1936,20126624,설마 그럴리가 없어,The Heaven is Only Open to the Single! ,20120621,한국,5,(주)스폰지이엔티,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120604_82%2F1338799984982T8jmy_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,94.0
1937,20149258,작은 형,Unwanted Brother,20161130,한국,5,파인스토리,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20161109_134%2F1478666280662a7ldM_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
1938,20125827,로사 ,Rosa,20140529,한국,5,예스 프로덕션,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20140520_42%2F1400559668347QphPX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,86.0
1939,20157986,검은손,Black Hand,20150416,한국,8,골든타이드픽처스(주),19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20150406_86%2F14282858241141qicR_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1940,20113556,"봄, 눈","Spring, Snow",20120426,한국,5,판씨네마(주),all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120322_196%2F1332406929821NqGEj_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,109.0
1941,20124046,미운오리새끼,The Ugly Duckling,20120830,한국,5,(주)트리니티엔터테인먼트,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120830_97%2F1346295312258PWBWs_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
1942,20100075,무법자,The Outlaw,20100318,한국,5,청강스토리㈜,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_205%2F1324605590003PhSjH_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,94.0
1943,20081367,가벼운 잠,A Light Sleep,20081023,한국,5,제이에스시네마,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_86%2F1324532359758fF1To_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,93.0
1944,20182501,왓칭,Watching,20190417,한국,8,(주)스토리공감 ,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20190326_187%2F1553563141974kMLat_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,97.0
1945,20060417,최강로맨스,The Perfect Couple,20070125,한국,1,㈜더드림앤드픽쳐스,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_130%2F1324537909356mFm5P_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,109.0
1946,20060231,뚝방전설,Three Fellas,20060907,한국,0,(주)싸이더스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_161%2F1324562180959rqvQ9_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,94.0
1947,20060019,구세주,Oh! My God,20060216,한국,7,㈜익영영화,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170810_234%2F1502340807017VRAjq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,104.0
1948,20119513,7광구,Sector 7,20110804,한국,9,(주)제이케이필름,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_82%2F1324641257061OKJu8_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,101.0
1949,20060112,공필두,Detective ODD,20060511,한국,7,(주)키다리필름,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_91%2F1324549836977ejfa9_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,106.0
1950,20090051,차우,Chaw,20090715,한국,0,(주)영화사수작,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_149%2F1324590430199VL2Cw_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,121.0
1951,20149570,조선명탐정 : 사라진 놉의 딸,Detective K : Secret of the Lost Island,20150211,한국,2,청년필름(주),12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20150112_87%2F1421029065463Ajc9k_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,124.0
1952,20131841,조난자들,Intruders,20140306,한국,13,스톤워크,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20140205_10%2F1391565536999nOnds_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,98.0
1953,20081396,사람을 찾습니다,Missing Person,20091217,한국,13,슈픽쳐스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_56%2F1324598652108uQxhS_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
1954,20080050,아름답다,Beautiful,20080214,한국,5,(주)김기덕 필름,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_189%2F1324529671292tyxQ8_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,87.0
1955,20050106,극장전,Tale of Cinema,20050526,한국,5,(주)영화제작전원사 ,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_129%2F1324563713988ONUy4_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,89.0
1956,19940038,에덴의 서쪽,West Of Eden,19950617,한국,5,한보영화(주),19,,92.0
1957,20165144,걱정말아요,Don’t Worry,20170105,한국,5,(주)레인보우팩토리,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20161207_283%2F1481074453828QM9bv_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,61.0
1958,20121421,가족시네마,Modern Family,20121108,한국,5,(주)수필름,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20121023_122%2F13509712332539Imo8_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,125.0
1959,19980005,가족시네마,Kazoku Cinema,19981128,한국,5,(주)박철수필름,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20121023_122%2F13509712332539Imo8_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,114.0
1960,20196774,바람의 언덕,The Hill of Wind,20200423,한국,5,영화사 삼순,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20200406_142%2F1586137032586JErbe_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,106.0
1961,20113535,부러진 화살,Unbowed,20120118,한국,5,(주)아우라픽처스,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120117_128%2F1326792036128WSKQp_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
1962,20113333,악인은 너무 많다,Too Many Villains,20111215,한국,5,하이엔드 픽쳐스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20211117_150%2F1637125720107SaCJ9_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,75.0
1963,20090794,나쁜 놈이 더 잘 잔다,A Good Night's Sleep for the Bad,20100624,한국,5,필름라인,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_62%2F1324615357789ozsRB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,85.0
1964,20072149,내 사랑 유리에,My Love Yurie,20080131,한국,5,창작소 변자,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_18%2F1324488849073dpTGO_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,113.0
1965,20040472,귀여워,So Cute,20041126,한국,5,튜브픽쳐스(주),19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_290%2F1324562157432FJMBV_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,116.0
1966,20040480,고독이 몸부림칠 때,Dance With Solitude,20040319,한국,7,(주)마술피리,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_193%2F1324500905187lDJDw_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,97.0
